,entity,classes
1878,DBPEDIA_ID/Operation_Pony_Express,"MilitaryConflict,Event,SocietalEvent"
1879,DBPEDIA_ID/Operation_Together_Forward,"MilitaryConflict,Event,SocietalEvent"
1880,DBPEDIA_ID/Philippine_Revolution,"MilitaryConflict,Event,SocietalEvent"
1881,DBPEDIA_ID/Premio_Regina_Elena,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1882,DBPEDIA_ID/Princess_Pat_Stakes,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1883,DBPEDIA_ID/Prix_La_Rochette,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1884,DBPEDIA_ID/Revolt_of_Ghent_(1449–53),"MilitaryConflict,Event,SocietalEvent"
1885,DBPEDIA_ID/Second_Battle_of_Agua_Prieta,"MilitaryConflict,Event,SocietalEvent"
1886,DBPEDIA_ID/Second_Battle_of_Mesilla,"MilitaryConflict,Event,SocietalEvent"
1887,DBPEDIA_ID/Second_Battle_of_Sacket's_Harbor,"MilitaryConflict,Event,SocietalEvent"
1888,DBPEDIA_ID/Seve_Trophy,"SportsEvent,SocietalEvent,Event,Tournament,GolfTournament"
1889,DBPEDIA_ID/Siege_of_Chihaya,"MilitaryConflict,Event,SocietalEvent"
1890,DBPEDIA_ID/Siege_of_Esztergom_(1241),"MilitaryConflict,Event,SocietalEvent"
1891,DBPEDIA_ID/Siege_of_Esztergom_(1543),"MilitaryConflict,Event,SocietalEvent"
1892,DBPEDIA_ID/Siege_of_Exeter_(1068),"MilitaryConflict,Event,SocietalEvent"
1893,DBPEDIA_ID/Siege_of_Exeter_(c._630),"MilitaryConflict,Event,SocietalEvent"
1894,DBPEDIA_ID/Siege_of_Fort_St._Philip_(1815),"MilitaryConflict,Event,SocietalEvent"
1895,DBPEDIA_ID/Siege_of_Malakand,"MilitaryConflict,Event,SocietalEvent"
1896,DBPEDIA_ID/Siege_of_Port_Royal_(1707),"MilitaryConflict,Event,SocietalEvent"
1897,DBPEDIA_ID/Siege_of_Riga_(1656),"MilitaryConflict,Event,SocietalEvent"
1898,DBPEDIA_ID/Siege_of_Riga_(1700),"MilitaryConflict,Event,SocietalEvent"
1899,DBPEDIA_ID/Siege_of_Uchiyama,"MilitaryConflict,Event,SocietalEvent"
1900,DBPEDIA_ID/Tapani_incident,"MilitaryConflict,Event,SocietalEvent"
1901,DBPEDIA_ID/Tempted_Stakes,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1902,DBPEDIA_ID/The_Atlantic_Cup_(football),Event
1903,"DBPEDIA_ID/United_States_presidential_election,_2012","SocietalEvent,Election,Event"
1904,DBPEDIA_ID/WCW_Greed,"SportsEvent,WrestlingEvent,Event,SocietalEvent"
1905,DBPEDIA_ID/1990_FIFA_World_Cup_Group_B,Event
1906,DBPEDIA_ID/1990_FIFA_World_Cup_Group_C,Event
1907,DBPEDIA_ID/1990_FIFA_World_Cup_Group_D,Event
1908,DBPEDIA_ID/1994_FIFA_World_Cup_Group_B,Event
1909,DBPEDIA_ID/1994_FIFA_World_Cup_Group_D,Event
1910,DBPEDIA_ID/1998_FIFA_World_Cup_Group_B,Event
1911,DBPEDIA_ID/1998_FIFA_World_Cup_Group_C,Event
1912,DBPEDIA_ID/1998_FIFA_World_Cup_Group_D,Event
1913,DBPEDIA_ID/1998_FIFA_World_Cup_Group_G,Event
1914,DBPEDIA_ID/1998_FIFA_World_Cup_Group_H,Event
1915,DBPEDIA_ID/2002_FIFA_World_Cup_Group_B,Event
1916,DBPEDIA_ID/2002_FIFA_World_Cup_Group_C,Event
1917,DBPEDIA_ID/2002_FIFA_World_Cup_Group_G,Event
1918,DBPEDIA_ID/2002_FIFA_World_Cup_Group_H,Event
1919,DBPEDIA_ID/2006_FIFA_World_Cup_Group_B,Event
1920,DBPEDIA_ID/2006_FIFA_World_Cup_Group_C,Event
1921,DBPEDIA_ID/2006_FIFA_World_Cup_Group_D,Event
1922,DBPEDIA_ID/2006_FIFA_World_Cup_Group_G,Event
1923,DBPEDIA_ID/2006_FIFA_World_Cup_Group_H,Event
1924,DBPEDIA_ID/2009_W-League_(Australia),Event
1925,DBPEDIA_ID/2010_FIFA_World_Cup_Group_B,Event
1926,DBPEDIA_ID/2010_FIFA_World_Cup_Group_C,Event
1927,DBPEDIA_ID/2010_FIFA_World_Cup_Group_D,Event
1928,DBPEDIA_ID/2010_FIFA_World_Cup_Group_H,Event
1929,DBPEDIA_ID/2010_Masters_Tournament,"SportsEvent,SocietalEvent,Event,Tournament,GolfTournament"
1930,DBPEDIA_ID/2010_U.S._Open_(golf),"SportsEvent,SocietalEvent,Event,Tournament,GolfTournament"
1931,DBPEDIA_ID/2014_FIFA_World_Cup_Group_C,Event
1932,DBPEDIA_ID/2014_FIFA_World_Cup_Group_D,Event
1933,DBPEDIA_ID/2014_FIFA_World_Cup_Group_G,Event
1934,DBPEDIA_ID/2014_FIFA_World_Cup_Group_H,Event
1935,DBPEDIA_ID/69th_World_Science_Fiction_Convention,"SocietalEvent,Event,Convention"
1936,DBPEDIA_ID/Azov_campaigns_(1695–96),"MilitaryConflict,Event,SocietalEvent"
1937,DBPEDIA_ID/Battle_of_Beirut_(1912),"MilitaryConflict,Event,SocietalEvent"
1938,DBPEDIA_ID/Battle_of_Didao,"MilitaryConflict,Event,SocietalEvent"
1939,DBPEDIA_ID/Battle_of_Guanzhong_(1861),"MilitaryConflict,Event,SocietalEvent"
1940,DBPEDIA_ID/Battle_of_Guanzhong_(1946–47),"MilitaryConflict,Event,SocietalEvent"
1941,DBPEDIA_ID/Battle_of_Iconium_(1069),"MilitaryConflict,Event,SocietalEvent"
1942,DBPEDIA_ID/Battle_of_Iconium_(1190),"MilitaryConflict,Event,SocietalEvent"
1943,DBPEDIA_ID/Battle_of_Kahe,"MilitaryConflict,Event,SocietalEvent"
1944,DBPEDIA_ID/Battle_of_Kashgar_(1933),"MilitaryConflict,Event,SocietalEvent"
1945,DBPEDIA_ID/Battle_of_Kashgar_(1934),"MilitaryConflict,Event,SocietalEvent"
1946,DBPEDIA_ID/Battle_of_Kismayo_(2008),"MilitaryConflict,Event,SocietalEvent"
1947,DBPEDIA_ID/Battle_of_Kismayo_(2012),"MilitaryConflict,Event,SocietalEvent"
1948,DBPEDIA_ID/Battle_of_Philippopolis_(1208),"MilitaryConflict,Event,SocietalEvent"
1949,DBPEDIA_ID/Battle_of_Prek_Klok_I,"MilitaryConflict,Event,SocietalEvent"
1950,DBPEDIA_ID/Battle_of_Prek_Klok_II,"MilitaryConflict,Event,SocietalEvent"
1951,DBPEDIA_ID/Battle_of_the_Dukla_Pass,"MilitaryConflict,Event,SocietalEvent"
1952,DBPEDIA_ID/Battle_of_the_Scarpe_(1918),"MilitaryConflict,Event,SocietalEvent"
1953,DBPEDIA_ID/Battle_of_Ürümqi_(1933),"MilitaryConflict,Event,SocietalEvent"
1954,DBPEDIA_ID/Battle_of_Ürümqi_(1933–34),"MilitaryConflict,Event,SocietalEvent"
1955,DBPEDIA_ID/Bezdna_Unrest,"MilitaryConflict,Event,SocietalEvent"
1956,DBPEDIA_ID/Drone_strikes_in_Pakistan,"MilitaryConflict,Event,SocietalEvent"
1957,DBPEDIA_ID/Dummer's_War,"MilitaryConflict,Event,SocietalEvent"
1958,DBPEDIA_ID/Eelam_War_I,"MilitaryConflict,Event,SocietalEvent"
1959,DBPEDIA_ID/Eelam_War_II,"MilitaryConflict,Event,SocietalEvent"
1960,DBPEDIA_ID/Eelam_War_III,"MilitaryConflict,Event,SocietalEvent"
1961,DBPEDIA_ID/Eelam_War_IV,"MilitaryConflict,Event,SocietalEvent"
1962,DBPEDIA_ID/Expedition_of_Abdur_Rahman_bin_Auf,"MilitaryConflict,Event,SocietalEvent"
1963,DBPEDIA_ID/French_invasion_of_Jersey_(1779),"MilitaryConflict,Event,SocietalEvent"
1964,DBPEDIA_ID/Irish_Oaks,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1965,DBPEDIA_ID/Kozara_Offensive,"MilitaryConflict,Event,SocietalEvent"
1966,MTBS,"SocietalEvent,Event,Convention"
1967,DBPEDIA_ID/Memorial_Day_Handicap,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1968,"DBPEDIA_ID/New_Zealand_Labour_Party_leadership_election,_2011","SocietalEvent,Election,Event"
1969,"DBPEDIA_ID/New_Zealand_Labour_Party_leadership_election,_2013","SocietalEvent,Election,Event"
1970,"DBPEDIA_ID/New_Zealand_Labour_Party_leadership_election,_2014","SocietalEvent,Election,Event"
1971,DBPEDIA_ID/Operation_Barrel_Roll,"MilitaryConflict,Event,SocietalEvent"
1972,DBPEDIA_ID/Operation_Chopper_(Vietnam),"MilitaryConflict,Event,SocietalEvent"
1973,DBPEDIA_ID/Operation_Neuland,"MilitaryConflict,Event,SocietalEvent"
1974,DBPEDIA_ID/Operation_Stone_Age,"MilitaryConflict,Event,SocietalEvent"
1975,DBPEDIA_ID/Prince_of_Ning_rebellion,"MilitaryConflict,Event,SocietalEvent"
1976,"DBPEDIA_ID/Scottish_Labour_Party_leadership_election,_2008","SocietalEvent,Election,Event"
1977,"DBPEDIA_ID/Scottish_Labour_Party_leadership_election,_2014","SocietalEvent,Election,Event"
1978,"DBPEDIA_ID/Scottish_Labour_Party_leadership_election,_2015","SocietalEvent,Election,Event"
1979,DBPEDIA_ID/Second_Battle_of_Bapaume,"MilitaryConflict,Event,SocietalEvent"
1980,DBPEDIA_ID/Siege_of_Berat_(1280–81),"MilitaryConflict,Event,SocietalEvent"
1981,DBPEDIA_ID/Siege_of_Berat_(1455),"MilitaryConflict,Event,SocietalEvent"
1982,DBPEDIA_ID/Siege_of_Ciudad_Rodrigo_(1810),"MilitaryConflict,Event,SocietalEvent"
1983,DBPEDIA_ID/Siege_of_Ciudad_Rodrigo_(1812),"MilitaryConflict,Event,SocietalEvent"
1984,DBPEDIA_ID/Siege_of_Venlo_(1586),"MilitaryConflict,Event,SocietalEvent"
1985,DBPEDIA_ID/Siege_of_Venlo_(1637),"MilitaryConflict,Event,SocietalEvent"
1986,Strategicon,"SocietalEvent,Event,Convention"
1987,DBPEDIA_ID/Taranaki_Stakes,"SportsEvent,HorseRace,Race,Event,SocietalEvent"
1988,"DBPEDIA_ID/United_States_House_of_Representatives_elections_in_Louisiana,_2014","SocietalEvent,Election,Event"
1989,"DBPEDIA_ID/United_States_House_of_Representatives_elections_in_Virginia,_2012","SocietalEvent,Election,Event"
1990,DBPEDIA_ID/Waziristan_campaign_(1919–20),"MilitaryConflict,Event,SocietalEvent"
1991,DBPEDIA_ID/Waziristan_campaign_(1936–39),"MilitaryConflict,Event,SocietalEvent"
1992,"DBPEDIA_ID/Athletics_at_the_2004_Summer_Olympics_–_Men's_10,000_metres","SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1993,DBPEDIA_ID/Athletics_at_the_2004_Summer_Olympics_–_Men's_100_metres,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1994,DBPEDIA_ID/Athletics_at_the_2004_Summer_Olympics_–_Men's_200_metres,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1995,DBPEDIA_ID/Athletics_at_the_2004_Summer_Olympics_–_Men's_20_kilometres_walk,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1996,DBPEDIA_ID/Athletics_at_the_2004_Summer_Olympics_–_Men's_400_metres,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1997,DBPEDIA_ID/Athletics_at_the_2004_Summer_Olympics_–_Men's_400_metres_hurdles,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1998,DBPEDIA_ID/Athletics_at_the_2004_Summer_Olympics_–_Men's_4_×_400_metres_relay,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
1999,DBPEDIA_ID/Athletics_at_the_2004_Summer_Olympics_–_Men's_5000_metres,"SportsEvent,OlympicEvent,Olympics,Event,SocietalEvent"
